item,tag,weight
Anyone Else But You,dead heart,72.93467869553712
Anyone Else But You,perfect soundtrack moments,72.93467869553712
Anyone Else But You,no one wants what we want,72.93467869553712
Anyone Else But You,juno folk,72.93467869553712
Anyone Else But You,wow lyrics,72.93467869553712
Anyone Else But You,wow this lyrics,72.93467869553712
Anyone Else But You,5th year song,72.93467869553712
Anyone Else But You,under 2 minutes long,72.93467869553712
Anyone Else But You,smaczoza,72.93467869553712
Anyone Else But You,fakin great,72.93467869553712
Anyone Else But You,stephanienorthrop,72.93467869553712
Anyone Else But You,dettaemorogunda,72.93467869553712
Anyone Else But You,juno love,72.93467869553712
Anyone Else But You,AnArtfuldodger,72.93467869553712
Anyone Else But You,duets,72.93467869553712
Anyone Else But You,moje ulubione,72.93467869553712
Anyone Else But You,a,72.93467869553712
Anyone Else But You,guilty pleasure,72.93467869553712
Anyone Else But You,Movies,72.93467869553712
Anyone Else But You,movie,72.93467869553712
Anyone Else But You,film,72.93467869553712
Anyone Else But You,wonderful,72.93467869553712
Anyone Else But You,loved tracks,72.93467869553712
Anyone Else But You,anti-folk,72.93467869553712
Anyone Else But You,acoustic guitar,72.93467869553712
Anyone Else But You,independent,72.93467869553712
Anyone Else But You,Lo-Fi,72.93467869553712
The Rain,trip-hop,679.2446228028155
The Rain,electronica,679.2446228028155
The Rain,singer-songwriter,2058.3170387964105
The Rain,female vocalists,679.2446228028155
The Rain,easy listening,329.3307262074257
The Rain,indie,1029.1585193982053
The Rain,folk,1708.4031422010207
The Rain,Mellow,329.3307262074257
The Rain,rain,679.2446228028155
The Rain,emotional,329.3307262074257
The Rain,to do: suggest better video,329.3307262074257
The Rain,4jsfolk,329.3307262074257
The Rain,tripchillop,329.3307262074257
The Rain,ksu-pingvin,329.3307262074257
The Rain,att lyssna vidare pa,329.3307262074257
The Rain,janken,329.3307262074257
The Rain,wieczorne,329.3307262074257
The Rain,Lou Rhodes,329.3307262074257
The Rain,spiritual,329.3307262074257
The Rain,soulful,329.3307262074257
Shake It Up,80s,2000.853540471924
Shake It Up,female vocalists,280.1194956660694
Shake It Up,Soundtrack,840.358486998208
Shake It Up,american,280.1194956660694
Shake It Up,10 of 10 stars,280.1194956660694
Shake It Up,Favorite,280.1194956660694
Shake It Up,Grand Theft Auto,1420.606013735066
Shake It Up,GTA,1420.606013735066
Shake It Up,gta 3,1140.4865180689967
Shake It Up,GTA III,840.358486998208
Shake It Up,Scarface,560.2389913321388
Shake It Up,flashback,560.2389913321388
Shake It Up,Grand Theft Auto 3,560.2389913321388
Shake It Up,GTA soundtrack,560.2389913321388
Shake It Up,grand theft auto 3 soundtrack,280.1194956660694
Shake It Up,Grand Theft Auto Soundtrack,280.1194956660694
Shake It Up,favouritepop,280.1194956660694
Shake It Up,SIU ED,280.1194956660694
Shake It Up,Scarface Soundtrack,280.1194956660694
Shake It Up,favouritestreamable,280.1194956660694
Shake It Up,BDB,280.1194956660694
Shake It Up,infectious,280.1194956660694
Shake It Up,classix,280.1194956660694
Shake It Up,loves it,280.1194956660694
Shake It Up,cult,280.1194956660694
Who I Am,pop,162.09608951917357
Who I Am,2004,506.55027974741745
Who I Am,cool,162.09608951917357
Who I Am,female vocalists,1337.292738533182
Who I Am,american,324.19217903834715
Who I Am,robbie williams,162.09608951917357
Who I Am,rnb,2026.2011189896698
Who I Am,r and b,162.09608951917357
Who I Am,beck,324.19217903834715
Who I Am,love songs,162.09608951917357
Who I Am,relax,162.09608951917357
Who I Am,soulful,324.19217903834715
Who I Am,Brandy,1013.1005594948349
Who I Am,urban,830.7424587857646
Who I Am,Story telling,668.646369266591
Who I Am,who i am,506.55027974741745
Who I Am,Britney Spears,506.55027974741745
Who I Am,michael jackson,506.55027974741745
Who I Am,Christina Aguilera,506.55027974741745
Who I Am,w,324.19217903834715
Who I Am,lyricism,324.19217903834715
Who I Am,Justin Timberlake,324.19217903834715
Who I Am,Mya,324.19217903834715
Who I Am,michelle williams,324.19217903834715
Who I Am,p diddy,324.19217903834715
Who I Am,sleek,324.19217903834715
Who I Am,Jessica Simpson,324.19217903834715
Who I Am,janet jackson,324.19217903834715
Who I Am,toni braxton,324.19217903834715
Who I Am,tlc,324.19217903834715
Who I Am,Aaliyah,324.19217903834715
Who I Am,beyonce,324.19217903834715
Who I Am,Afrodisiac,324.19217903834715
Who I Am,Missy Elliott,324.19217903834715
Who I Am,2000's,324.19217903834715
Who I Am,Lindsay Lohan,324.19217903834715
Who I Am,ray-j,324.19217903834715
Who I Am,tweet,324.19217903834715
Who I Am,affirming,324.19217903834715
Who I Am,Kelly Rowland,324.19217903834715
Who I Am,cassie,324.19217903834715
Who I Am,feel good,324.19217903834715
Who I Am,knockout entertainment,324.19217903834715
Who I Am,radiohead,324.19217903834715
Who I Am,soft sweet r and b,324.19217903834715
Who I Am,Kiley Dean,324.19217903834715
Who I Am,situations,324.19217903834715
Who I Am,Danity Kane,324.19217903834715
Who I Am,Ciara,324.19217903834715
Who I Am,Olivia,324.19217903834715
Who I Am,Moby,324.19217903834715
Who I Am,greatness,324.19217903834715
Who I Am,Monica,324.19217903834715
Who I Am,Rihanna,324.19217903834715
Who I Am,Mike City,324.19217903834715
Who I Am,My Addictionz,162.09608951917357
Who I Am,warryn campbell,162.09608951917357
Who I Am,Brandy-Who I Am,162.09608951917357
Who I Am,Lady Gaga,162.09608951917357
Who I Am,romantic tension,162.09608951917357
Who I Am,favorite by this singer,162.09608951917357
Who I Am,Lilly Allen,162.09608951917357
Who I Am,raw,162.09608951917357
Who I Am,Madonna,162.09608951917357
Who I Am,Kelly Clarkson,162.09608951917357
Who I Am,The Beatles,162.09608951917357
Who I Am,dido,162.09608951917357
Who I Am,Nelly Furtado,162.09608951917357
Who I Am,pink,162.09608951917357
Who I Am,abba,162.09608951917357
Who I Am,avril lavigne,162.09608951917357
Who I Am,Kylie Minogue,162.09608951917357
Who I Am,1990,162.09608951917357
Who I Am,esteem,162.09608951917357
Who I Am,break-ups,162.09608951917357
Strikethrough,techno,1284.0398265281779
Strikethrough,dub techno,1284.0398265281779
Your Arms Feel Like Home,rock,2451.4692840874377
Your Arms Feel Like Home,love song,220.63223556786937
Your Arms Feel Like Home,hard rock,710.9260923853569
Your Arms Feel Like Home,male vocalists,220.63223556786937
Your Arms Feel Like Home,Love,294.1763140904925
Your Arms Feel Like Home,romantic,220.63223556786937
Your Arms Feel Like Home,melancholic,73.54407852262312
Your Arms Feel Like Home,american,147.08815704524625
Your Arms Feel Like Home,alternative rock,2132.7782771560705
Your Arms Feel Like Home,alternative,931.5583279532262
Your Arms Feel Like Home,Southern Rock,612.8673210218594
Your Arms Feel Like Home,Mellow,612.8673210218594
Your Arms Feel Like Home,post-grunge,392.23508545399
Your Arms Feel Like Home,love songs,220.63223556786937
Your Arms Feel Like Home,7,147.08815704524625
Your Arms Feel Like Home,soft rock,612.8673210218594
Your Arms Feel Like Home,thumper,294.1763140904925
Your Arms Feel Like Home,Toth,220.63223556786937
Your Arms Feel Like Home,3 Doors Down,539.3232424992362
Your Arms Feel Like Home,my soundtrack,392.23508545399
Your Arms Feel Like Home,3doors down,392.23508545399
Your Arms Feel Like Home,Shura,220.63223556786937
Your Arms Feel Like Home,undweck,220.63223556786937
Your Arms Feel Like Home,3doors,220.63223556786937
Your Arms Feel Like Home,brettgeil,220.63223556786937
Your Arms Feel Like Home,submission,220.63223556786937
Your Arms Feel Like Home,ilu,220.63223556786937
Your Arms Feel Like Home,Great Lyricists,220.63223556786937
Your Arms Feel Like Home,clubtime,220.63223556786937
Your Arms Feel Like Home,bands i love,220.63223556786937
Your Arms Feel Like Home,rolig,220.63223556786937
Your Arms Feel Like Home,5 Star,220.63223556786937
Your Arms Feel Like Home,thablackphoenix,220.63223556786937
Your Arms Feel Like Home,snif,220.63223556786937
Your Arms Feel Like Home,good bands,220.63223556786937
Your Arms Feel Like Home,lyrics,220.63223556786937
Your Arms Feel Like Home,psychoalgie,147.08815704524625
Your Arms Feel Like Home,may 2009,147.08815704524625
Your Arms Feel Like Home,Priya,147.08815704524625
Your Arms Feel Like Home,1,147.08815704524625
Your Arms Feel Like Home,puppy,73.54407852262312
Your Arms Feel Like Home,your arms,73.54407852262312
Your Arms Feel Like Home,genialna muzyka,73.54407852262312
Your Arms Feel Like Home,Her,73.54407852262312
Your Arms Feel Like Home,perfekcyjny utwor,73.54407852262312
Your Arms Feel Like Home,ten glos,73.54407852262312
Telegram för en tennsoldat,swedish,1751.678453168476
Telegram för en tennsoldat,blues,1751.678453168476
Telegram för en tennsoldat,acoustic,1751.678453168476
Telegram för en tennsoldat,guitar,1751.678453168476
Telegram för en tennsoldat,dutch,875.839226584238
Telegram för en tennsoldat,svenskt,875.839226584238
Telegram för en tennsoldat,Gypsy,875.839226584238
Telegram för en tennsoldat,progg,875.839226584238
Telegram för en tennsoldat,Visor,875.839226584238
Telegram för en tennsoldat,ordkonst,875.839226584238
Telegram för en tennsoldat,trubadur,875.839226584238
Telegram för en tennsoldat,svenska visor,875.839226584238
Telegram för en tennsoldat,lumpen,875.839226584238
Telegram för en tennsoldat,lx-,875.839226584238
Never Met A German,electronic,2164.7204395895697
Never Met A German,chillout,541.1801098973924
Never Met A German,pop,259.7664527507484
Never Met A German,rock,541.1801098973924
Never Met A German,00s,259.7664527507484
Never Met A German,trip-hop,1082.3602197947848
Never Met A German,electronica,259.7664527507484
Never Met A German,female vocalists,1623.5403296921775
Never Met A German,funk,259.7664527507484
Never Met A German,indie rock,259.7664527507484
Never Met A German,dance,259.7664527507484
Never Met A German,indie,1082.3602197947848
Never Met A German,alternative,259.7664527507484
Never Met A German,female vocals,259.7664527507484
Never Met A German,electro,259.7664527507484
Never Met A German,female vocalist,259.7664527507484
Never Met A German,indie pop,259.7664527507484
Never Met A German,yannik,259.7664527507484
Never Met A German,me,259.7664527507484
Never Met A German,female,259.7664527507484
Never Met A German,catchy,259.7664527507484
Never Met A German,fun,800.9465626481408
Never Met A German,nublu,541.1801098973924
Never Met A German,sexual,259.7664527507484
Never Met A German,wedding songs,259.7664527507484
Never Met A German,up,259.7664527507484
Never Met A German,easylistening,259.7664527507484
Never Met A German,Mehr davon,259.7664527507484
Never Met A German,rollenspiel,259.7664527507484
Never Met A German,weltweit,259.7664527507484
Never Met A German,fuck i cannot explain this tag,259.7664527507484
Never Met A German,Reminds me of Maggie,259.7664527507484
Never Met A German,Mirrorball Buster,259.7664527507484
Never Met A German,posicion fetal,259.7664527507484
Never Met A German,holgers film,259.7664527507484
Never Met A German,rollenspiel II,259.7664527507484
Never Met A German,exotic,259.7664527507484
Never Met A German,Voice,259.7664527507484
Stones You Throw,tatatata,1539.342973273759
Solaris,experimental,228.51462750665183
Solaris,electronic,1904.288562555432
Solaris,chillout,704.5867681455098
Solaris,Drum and bass,1180.658908784368
Solaris,electronica,1180.658908784368
Solaris,techno,1904.288562555432
Solaris,ambient,1180.658908784368
Solaris,House,1904.288562555432
Solaris,electro,1428.216421916574
Solaris,trance,1428.216421916574
Solaris,anytime is housetime,1180.658908784368
Solaris,anytime is house time,476.072140638858
Solaris,fat beats,476.072140638858
Solaris,Photek,476.072140638858
Solaris,drjazzmrfunkmusic,228.51462750665183
Solaris,MMS,228.51462750665183
Solaris,repetitive musical trance,228.51462750665183
Solaris,adrien wayne,228.51462750665183
Solaris,takingcontrolofthedrummachine,228.51462750665183
Solaris,dnb,228.51462750665183
Oriente,experimental,771.9292144243104
Oriente,jazz,385.9646072121552
Oriente,acoustic,771.9292144243104
Oriente,70s,385.9646072121552
Oriente,guitar,385.9646072121552
Oriente,tropicalia,1929.823036060776
Oriente,brasil,1543.8584288486209
Oriente,Gilberto Gil,1157.8938216364656
Oriente,mpb,771.9292144243104
Oriente,O meu brasil,385.9646072121552
Oriente,Raga Music,385.9646072121552
Oriente,sunny side up,385.9646072121552
Oriente,berimbau,385.9646072121552
Oriente,good ones,385.9646072121552
Oriente,brasileiro,385.9646072121552
Oriente,ba,385.9646072121552
Oriente,brazilian,385.9646072121552
Oriente,brazil,385.9646072121552
Out Of My Head,rock,1999.409229785886
Out Of My Head,00s,119.0124541539218
Out Of My Head,hard rock,737.8772157543151
Out Of My Head,favorites,357.0373624617654
Out Of My Head,indie rock,119.0124541539218
Out Of My Head,alternative rock,2380.249083078436
Out Of My Head,spotified,119.0124541539218
Out Of My Head,alternative,1118.7170690468647
Out Of My Head,rock n roll,119.0124541539218
Out Of My Head,Grunge,2237.4341380937294
Out Of My Head,Stoner Rock,119.0124541539218
Out Of My Head,post-grunge,1499.5569223394145
Out Of My Head,male vocals,119.0124541539218
Out Of My Head,rolig,119.0124541539218
Out Of My Head,puddle of mudd,618.8647616003933
Out Of My Head,altergrock,238.0249083078436
Out Of My Head,misshes station,119.0124541539218
Out Of My Head,hedelmat ja vihannekset,119.0124541539218
Out Of My Head,frocks,119.0124541539218
Out Of My Head,stonespirals,119.0124541539218
Out Of My Head,WTF des is ja ganz neu fuer mich,119.0124541539218
Out Of My Head,9 of 10 stars,119.0124541539218
Out Of My Head,4 of 10 stars,119.0124541539218
Out Of My Head,pom,119.0124541539218
Out Of My Head,Nu Metal,119.0124541539218
Out Of My Head,alternative metal,119.0124541539218
Knives and Faces,metal,568.6367023277153
Knives and Faces,hardcore,568.6367023277153
Knives and Faces,british,568.6367023277153
Knives and Faces,Sludge,1723.1415222051978
Knives and Faces,stoner metal,568.6367023277153
Knives and Faces,rozpierdalator,568.6367023277153
Suzanne,chillout,54.64201212360099
Suzanne,pop,81.9630181854015
Suzanne,rock,300.53106667980546
Suzanne,singer-songwriter,2240.3224970676406
Suzanne,blues,54.64201212360099
Suzanne,acoustic,382.49408486520696
Suzanne,male vocalist,27.321006061800496
Suzanne,love song,27.321006061800496
Suzanne,classic rock,218.56804849440397
Suzanne,loved,27.321006061800496
Suzanne,70s,54.64201212360099
Suzanne,80s,27.321006061800496
Suzanne,Awesome,54.64201212360099
Suzanne,ambient,27.321006061800496
Suzanne,fip,54.64201212360099
Suzanne,male vocalists,163.926036370803
Suzanne,Love,191.24704243260348
Suzanne,Soundtrack,27.321006061800496
Suzanne,romantic,109.28402424720198
Suzanne,melancholic,109.28402424720198
Suzanne,late night,27.321006061800496
Suzanne,sex,27.321006061800496
Suzanne,guitar,27.321006061800496
Suzanne,easy listening,54.64201212360099
Suzanne,10 of 10 stars,27.321006061800496
Suzanne,alternative,54.64201212360099
Suzanne,best,27.321006061800496
Suzanne,melancholy,382.49408486520696
Suzanne,folk,2732.1006061800495
Suzanne,Canadian,792.3091757922144
Suzanne,friendsofthekingofrummelpop,27.321006061800496
Suzanne,60s,1284.0872849046234
Suzanne,oldies,218.56804849440397
Suzanne,Good Stuff,27.321006061800496
Suzanne,30 Strand Grass,54.64201212360099
Suzanne,Ballad,136.60503030900247
Suzanne,chill,27.321006061800496
Suzanne,Mellow,191.24704243260348
Suzanne,Sentimental,81.9630181854015
Suzanne,soft,54.64201212360099
Suzanne,beautiful,355.17307880340644
Suzanne,sad,109.28402424720198
Suzanne,perfect,27.321006061800496
Suzanne,classic,27.321006061800496
Suzanne,Favourites,27.321006061800496
Suzanne,male vocals,27.321006061800496
Suzanne,memories,27.321006061800496
Suzanne,love songs,27.321006061800496
Suzanne,singer-songwritergdchill,109.28402424720198
Suzanne,leonard cohen,1611.9393576462292
Suzanne,canadiangdchill,27.321006061800496
Suzanne,poetry,245.88905455620446
Suzanne,folk rock,191.24704243260348
Suzanne,folk-rock,81.9630181854015
Suzanne,poet,81.9630181854015
Suzanne,singer songwriter,81.9630181854015
Suzanne,canada,27.321006061800496
Suzanne,montreal,54.64201212360099
